Header,Rating,Review,Product
nice gadget to control light,5.0,i wa look for thi type of light switch when go out in the day and come back home when it is dark turn the light on dure the time when go out would be a wast of energi so thi switch allow me to turn the light on when i am away after it get dark the setup is veri although belkin sent a that broke some of the function a month after i purchas it but their custom support wa veri help and so after month they that fix the i love thi light switch and i plan to purchas a second one it is a bit high in price therefor one can connect it to import light may 7 2015 i just bought my third switch the is now and it is as to setup as it wa the first time thi switch make it veri to control light in mani i am away from home in the day so turn the light on is just a wast of money with the switch one can turn the light on when it get dark befor come home,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
thi is a product,5.0,i purchas one of these switch to work with my home system which employ a pi and from and home assist home assist ha a built in for devic the switch work right away and present no in set up given the success with the first switch i purchas two more one of the veri use of thi switch is that you can oper it your home network thi allow you to and chang the state of the switch from ani i use thi to help a system crash when i am away for some i turn on and off the switch use my to reboot my,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
i have three i want more,5.0,we now have three of these in the hous and two of the outlet control we use them for light to turn on and off at time light come on at dusk light are to turn on and off when we are away i ve had a few other type but have overal been most happi with the devic they are to instal to turn up and enough for anyon in the to oper we plan to get more the problem i ever had wa when one wa struck by and die but that would have happen with ani light switch i imagin,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
caution doe not work over a 4g or lte network,4.0,i instal two of these in a three gang switch the switch is not too deep so there is still of room for the wire nut and wire to fit the box onc instal set up and wa took less than 5 it may have been my misread but one thing that i want to do wa have the abil to turn the light off what i mean by that wa if i wa out of the hous past dark and want to turn my light on for when i come home i want to be abl to do thi over a 4g or lte network caution doe not work over a 4g or lte network you must be on a wi fi network for the to work these have been instal for a day and i seem to loos one on the app i will further and re post if it is a problem with the devic or just with me as the user belkin saw thi post and sent me an email how to get it to work when not on the local wifi network the wasn t the problem for some reason one of the light switch disappear from the network onc in a while i did a hard reset to see if it more we will see,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
veri good wi fi switch,5.0,i had thi switch for four month it wa veri to instal as it fit the footprint of a standard switch veri also to connect to it onc the phone app is instal it took 5 longer than i expect to the on off time from the app but it wa just matter of understand the logic behind the event they are just what the name trigger they do not care about the of the system i e wa the switch on or off and do what is i am quit happi with the product never lost connect or need ani i like the fact that if the trigger is turn on at sunset the turn on time is adjust for the actual sunset time for the season and doe not adjust throughout the season,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
second plug as good as the first,5.0,thi is the second plug i ve gotten from amazon and i m just as pleas as i wa with the first the system found the plug after a tri and well i wa abl to lump the plug under a list so that i can either turn the lamp on base on what i name them or use the list name and have both lamp turn on or off it work with alexa and is a lot of fun to boot if you re look to dip your toe into the smart home pool but don t want to commit to a hub and the cost of full system tri thi plug first,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
wonder devic,5.0,i origin bought 2 of these mini smart plug and like them so much i bought 2 more i use them with the mobil app and sever alexa devic throughout the hous work as it is design the app allow me to program the plug so that i wa abl to all the lamp timer in the hous i can even control the plug from the mobil app i chose the mini of the size they cover one on the wall outlet or power strip all other open great devic i plan to get some light switch in the futur,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
love light,4.0,i like the new form factor of the version of the plug work just like the other style but the bulk is spread out so two can be stack on top of each other i bought two and they have work with alexa and the app as mani other have written set these devic up is miser it took refresh and open and close of the app to get them to work the first time not much ha chang sinc the old style style plug i found that i wa most success if i put my phone right by the plug to set it up so it would the best signal and not be by the wifi signal from my router product onc you get through the pain of the setup process,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
i got thi as a gift and i love it it work great with your alexa and,5.0,i got thi as a gift and i love it it work great with your alexa and love that you can tell alexa to turn it on and off as well as dim it to a love the long press function and night mode wish there were more smart push mode to let you do differ thing but the long press is nice to have instal and setup wa so i had it up and run in no time thing that is a is select the dim set on the switch you sort of slide your finger up and down the bar which work fine but feel a awkward,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
but make life simpler,4.0,item and is work just as state drawback on thi is that if you connect it to alexa for your tv vcr dvd or ani other electron with a mode alexa can t turn the on it will turn the power on or off that goe to the item that is plug into the switch from there you will still have to use the to turn it all the way on for that just come on and off like plug in light plug in fan radio space heater etc it doe work great the plug in ha a wireless button on the top that you can push and turn the on manual as well like the devic but not the price tag that come with,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
great for and time light,5.0,thi is a great product take your time to set up your belkin light switch or plug in the first time they work when i wa log into my own wifi could not oper at first for some reason my wife s work but not mine i reset all and and i got right and love i i can now turn on all devic that have a belkin devic connect i can turn on the light i have a finish basement with overhead light one side is a tv room and the other is a room the room side light switch is at the too if the stair and until now could not be control without climb the stair i have 3 of these in wall belkin light switch and 3 of the plugin belkin all control light both hard wire and plug in lamp note import for these in the wall light switch to work you must have a neutral wire in the junction box if you are look behind your current light switch if you see a pair or wire that have a wire nut on them they are the neutral wire they do not connect to your old switch but are as i said held with a wire nut the belkin light switch ha a neutral wire that you to connect it to the neutral wire found in your switch junction box i recommend thi devic for anyon look for or time oper,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
shoot tip read befor buy and befor instal,4.0,the belkin switch is good and it ll get the job done but i did have some with the instal and use review to help me get it to work so i thought i would share so other might have an easier time first of all my instal wa a bit more than most i wa 5 switch in the same box i m not an electrician and i have an old hous with old wire one veri import thing to understand is that you need to have a neutral wire switch wont work without it neutral wire are white if you live in an old hous there is no tell what short cut have taken over the year sinc it went up or how thing have chang in term of wire standard clue that a wire is neutral is that all the neutral wire come from differ port in the box are join by a wire nut if you wire the whole thing as per the instruct and the switch is not work or act click sound and light flash few second etc you may have an with the neutral wire two thing i learn from thi instal 1 you can buy a veri cheap for less than 3 and use it to make sure none of the white wire that are bound are hot have current or not neutral you will need to have the breaker switch on for thi test if you touch one end of the to the expos part of a wire and the other to ground the metal box case hot wire will caus the to light up neutral wire will not in my case one of my white wire wa actual a hot wire and wa disrupt the neutral wire in the wire nut and caus my to not work 2 make sure you have a enough wire nut to handl the number of neutral wire you are tri to tie in my case just one more wire wa too much i tri use it anyway and the switch didn t work the neutral wire were not bound final i to purchas a huge wire nut that would fit the 6 neutral wire and guess what it work next onc your switch is work or instal at least it ll tri to download a go ahead and let it do it s thing but that thi may not proceed in the as straight forward manner my wa that the proceed then it gave me a say hooray complet on my phone about 15 later then it tri to again but thi time it never end i even left it overnight review had mention that hi took all night the follow morn it wa still not work but at least it wasn t click and flash my light i read on some post that if you have thi never end you can turn off the breaker and turn them back on and somehow it will fix it i wa near the end of my rope at thi point and think of throw it in the trash but the trick work turn the breaker off and on fix the i that if the breaker had to be turn off again or if the light went out it would somehow stop work again but i have sinc had to shut the breaker off to work on other non switch and it hasn t caus ani problem my light switch ha been work as without ani problem sinc the instal and i m happi with the product i have an old old router that i bought refurbish for 20 and i have about 30 ft and a brick wall between the router and the switch and it work without a hitch now i use it to turn my porch light on at sunset and off at and i turn it off earlier use my phone befor go to sleep in make sure you have a neutral wire make sure all the neutral wire are actual neutral and there aren t ani hot wire use an size wire nut for the neutral wire and if your take more than 24hr turn the breaker off for a and then on again i feel like mani of the neg review may stem from give up or not be abl to success troubleshoot small that come up almost all work some troubleshoot and even if you don t know what you re do haha note dure my instal process i never use the reset button on the devic i would give the devic 5 star if not for the never end good luck,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
viola it work,4.0,i am current run 12 switch and 2 outlet all of them are either control or use alexa the devic are to setup onc you have the smart phone app set up your first switch take the longest as you are paw your way through the app onc you get the hang of it instal a devic take a few and that is all so far i am pleas with the product i have taken of the timer long press and combin devic sort of like have a electrician allow you to chang how switch with the there have been some quirk with devic fail to respond later they fix or when i my router these thing went into manual mode for a few hour i tri email support but heard noth later each devic wa back the wifi name never chang the ip chang go fugu so if that is the neg i have with it s trivial as i write thi all devic are up and run,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
crash at least onc a month it is my router that is caus it,4.0,i had it for a over a month i had to turn off my breaker to reset thi switch not sure whi that happen it s like the switch crash and it need to be re boot sinc then it work fine when a switch doesn t work even if it is 99 of the time it s 4 2 2017 i confirm it s my router that is the problem i know thi thi light switch stop work my wi fi camera also stop work then to get it to work again i have to reset the router thi prove it s the router and not the i should give thi a 5 star but the reason i m not is when my router crash the light switch cannot be manual turn on they should of at least made it where the light switch can work manual without wifi,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
banish bat back to the dark,5.0,love it our main use of the dimmer is a we have a cover back deck that bat like to roost under in the while they roost they make quit a mess we ve tri a lot of and none have work so i start with the light turn on the light just a bit at night prevent them from roost now i can program the led flood to come on veri at sunset to about 7 and thi prevent the bat roost and turn off close to as well it is nice to enjoy the area out there and be abl to adjust light without my seat thank to for make the dimmer,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
great switch,5.0,i love the energi monitor and energi cost portion of the insight switch no dim pleas make dim for exist switch no hub need great program option in app get one and you ll start learn the place that will benefit from have a wifi switch no not all item need one we use in conjunct with camera they don t see well in the dark when you are on a trip accent light tree light when done with that season use it for light porch light random on and off time attic fan on or on night light use actual light with low led bulb etc,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
2 4 ghz alexa couldn t find it twice,4.0,i have two of these they run on 2 4 ghz wifi i d like to abandon at some point they get a lot of use and twice in the last month wa alexa to one of the devic so it is not a major but it ha happen twice still recommend these for lamp or similar devic i am just about out of plug in lamp to and need to move on to wall switch still veri happi with these i have two lamp and a tabletop air filter on it they perform wonder and i m still veri happi with my purchas recommend,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
love it work well,5.0,love it work well set up wasn t all that bad straight forward so far so good work well with alexa i have al use my to control light and fan is a game changer for me even when i lose the abil to speak i can use my to still talk to alexa thank s and amazon for make my life a bit more,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
far better than the tp link,5.0,i have bought and instal both the link below and the tp link so i have with both there is no comparison the is better i instal the first via a profession electrician and it flat out did not work the light would turn off in a few second and i could not get the wifi app to connect after four round with tp s technic support who were and you can not understand them i gave up and return it in favor of the i instal the it work and the app connect to the network wa seamless a strong five star here light switch wi fi work with amazon alexa,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
superior product,5.0,love the product to instal to understand no need for a hub and with my alexa echo s great to control with or app even when in get a good wifi router system and you re set i ve purchas 4 mini s 10 light switch and light dimmer with 8 other plug all great product which i instal myself i m not an expert i just turn breaker off watch video and follow instruct my next home will use noth but these belkin devic i m hope a fan control 3 way and 2 way switch control are in develop,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
hand off function,5.0,i own 2 devic one to control my porch light one for my stair light it s a no brainer i absolut love the look function and of these devic set rule establish automat rule to on and off function for each devic is and the app is user and ha time establish for your zone or if you prefer you can custom time down to 15 sync with amazon echo alexa i love thi i mean it s so i just instal my switch plu wall scuff lol then ask alexa to devic and about 20 sec later bam done now when i m travel i can control my smart home via one app or if there are problem with one app the other i can switch the perfect back up plan,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
four light three two command one alexa and a cat name snicker,5.0,i have bought three of these so far and plan on purchas a more all are work well and as expect i purchas one a month ago love it and so i bought two more just thi past week i have the three of them set up to turn on off four light twice a day three hour in the morn and 5 hour in the even and also have them hook up to alexa with two command they are to setup via the app and also to pair with alexa just follow the instruct and you re golden i m not go to lie though i did a minor super small hiccup dure the setup but noth that i couldn t out or would caus me to rate thi ani lower than a 5 star a 4 5 but sinc half star aren t allow we will round up first tini hiccup the first i purchas took a few tri in get the app to it but with some persist a dash of and a of restart of the app and ipad and it wa good to go in less than 15 and it hasn t given me ani sinc the two other i purchas a week or so after and they took less than 5 to setup second and last hiccup solv in less than 10 min but still for user to be awar of get alexa to turn my two newest on at the same time by say one command i thought i could be clever and name both with the same name and alexa would know to turn both on off when i said their name it turn out that you have to instead creat a group within alexa s app contain the you want to turn on off and the caveat is they cannot have the same name within the app if anyon out how to side step thi creat a group or ask alexa more than one command let me know but name two the same name just did not work for me or alexa use one for two light my third work and control our two small light on either side of our tv just plug a multi socket plugin into the plug and wah la a one plug a two plug and most our cat snicker is a huge fan of these and them veri much it make her feel like we are home if we get home late or go away for the weekend and ye snicker told me thi herself she also said that her and alexa get along great and that they talk at least a few time a day i have not wit ani of their interact she say they chat when we aren t home and trust me i ve tri ask alexa if she talk with snicker and she just outright deni know who snicker is i have also tri look into alexa s app for the convers but to no avail i suspect either snicker is go onto my ipad and their or alexa is not record them i get a camera but as much as i want proof of their friendship i would just never myself if i ruin it in ani case these are great and i recommend purchas more than one at least enough to control all the lamp you turn on or even period the app also let you set which day you want it to turn on off,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
the devic are work just fine and five star,3.0,thi is our seventh devic we use them with com to light and heater in two we use switch wall light switch and final thi mini switch which fit our light low transform box and control our outdoor light set of control heat in our and with an and a of rule can function as an internet base whole hous thermostat the devic are work just fine and five star i m take one star off for the fact that the app will work in one we use precis we need to control a have to instal the app on devic and control each on a differ devic is a we also had to creat two account on to deal with thi and take a second start off for the app in gener ha proven more than the app in set up and rule although the app allow you to 15 befor after sunset noth in allow provid that at the moment and if there is a network problem and your devic for ani reason lose contact you cannot fix it and must go back on to fix the fix the network and i will add the two start,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
like live on a star trek spaceship,5.0,i own the version and pick up two more on amazon when i saw they had improv the form factor design while i bought them for the better design they seem to perform a better too these work in some weak wi fi spot that the old model did not that s now i can dedic one mini to the area where we plug in our tree and can tell alexa to turn on light train music all come on the old model still work and will now take over the role of time when our basement run so that we use for it dure off peak hour,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
i like the system so far,4.0,i like the system so far setup is although it did take a few tri to get the io app to see my devic after point it to the wifi i just order an outlet style devic for a lamp in the livingroom so i can have the light cone on with a time instead of a light on all day the with the switch is the bodi is a tight fit in my older 1960 s style metal i wa abl to fit one switch in there with a standard next to it by all the wire behind the standard switch two switch would not fit in there due to their depth and the need space for the wire nut,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
the instruct a bit to be desir and web site support is useless the mobil phone need improv in th,5.0,the belkin light switch work the instruct a bit to be desir and web site support is useless the mobil phone need improv in that i would like on off time to vari around the set time my year old wall timer doe thi one caution when you connect the two black wire from the switch one black wire ha to be connect to the hot side black wire come out of the box and the other to the load side black wire come out of the box it doesn t seem to matter with regular wall switch but belkin is clear about that see the on the switch side of the black wire i call a friend to tell me how to thi out the power ha to be on to the hot side and the load side ask who know about or search the internet for those who didn t know that the switch need a neutral wire or that the switch doe not work as a for a three way switch you should have visit the belkin web site both condit are dealt with,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
she respond by say the smart plug is not respond,3.0,work i have it set to automat turn on a light while i m away and sever time i ve come home to find that the light wa off then it would turn on then turn off again 30 to 45 or so i ve found that even when the time function is not in use it work part of the time as well thi item is connect to my amazon echo when i tell alexa to turn the light on or off she respond by say the smart plug is not respond it s great when it work but it is not worth the money for work,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
with an echo,5.0,wow i bout two plug and a switch and now control light and a fan via the super to set up and most ani could do it pro set up good valu for the plug phone app is a but the bee knee is connect it to your echo now alexa control the light and fan with a command con none at thi point note i ought the switch to control my but i it wa low at the switch with no common while i could wire in a common i it with a fan five star,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
commun with phone via lte gsm problem that other devic don t have,2.0,i ve had success with other but the light switch seem to be commun hinder it s that they re in a wall box with high wire all around them i don t know we have two wall switch we ve been abl to success turn on the switch s wifi attach with the app and the switch in about 50 of our attempt we re abl to get the switch to find the hous wifi and attach in other case we can never get it to attach to the hous wifi even though the router is 30 feet across the room and even when it doe success attach it will often forget and need to be reset and re and final in all case the way to commun with the switch after it is set up is to turn the phone s wifi off and use it lte gsm data connect if you tri to commun with the switch over the same wifi network that the switch is attach to the app can t find the switch we don t have thi commun problem with our insight switch and the fact that we can commun with the light switch via the phone s lte gsm connect tell me that the switch is still abl to commun with the wifi hub in the hous but there s about the that make it to talk to the switch from the same wifi network and that make it difficult for it to even find and attach itself when set it up still more work to do to make thi a product,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
great use item,4.0,i purchas thi product to my old motion activ light the idea of be abl to program usag is veri appeal i have it set up through to come on when my daughter enter the neighborhood at night come home from work the app turn it off after a set amount of time slick instal wa straightforward but you will need to have a neutral wire in your switch box thi devic ha a light and a radio so need the neutral to function after instal it s a matter of instal the app and use your phone to connect it to your home wifi after that it doe a that take a few and you re good to go i have had no problem with the and did not contact tech support i do own a of other product and i can tell you that recent have made them much better it ha a small green light at the veri bottom that is on when the switch is off a blue power light when the switch is on it can be switch on or off from the app the wall switch or by if you use alexa all in all i like it and so doe my daughter when she home after dark i rate it 4 star i wish it had dim and were with my logitech harmoni,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
love my plug,5.0,great devic to turn on lamp befor you home at night no more around in the dark for the light switch set automat or turn on manual super thi home dure daylight so lamp are off home after the sun goe down and the hous is now dark light porch light are on but those don t light up the of the hous with the demo plug you can turn on ani light in the hous befor you and walk into a well lit home scenario you are away from home much longer than you and now it s dark you can now turn on ani light connect to a switch from you are of mind also fun to be abl to start the pot from bed befor you get up,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
these are wonder outlet devic that make home easier,5.0,these are wonder outlet devic that make home easier they are by alexa and work 100 of the time we use these on our curio cabinet so that we can have them turn on and off on a no more tri to find that switch just ask alexa to turn them on and she doe well worth the invest thing that we use these for yeah we have a few is for our charger we have the turn on the charger at 9pm and then off again at 7am no more phantom charger power for the phone watch ipad tv etc work great,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
love the mini smart plug,5.0,i bought one to control a lamp it wa to set up and control with the app and to set up to be control by alexa which is how i use it later i bought a hub and three bulb by they work fine until my power went off after that the hub would talk to one of the three bulb i tri all the shoot step time befor send them back to amazon the to work after sever power i wound up buy two more mini smart plug to control a bother lamp and a fan with control via alexa,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
alexa wi fi smart plug,5.0,these are absolut wonder they allow use of the 2nd outlet and work with alexa setup is i now have five of these or similar plug in the hous no more get up to find the switch or i forgot to turn off just a quick alexa turn off the unit i have name each to correspond to what they are connect to so it s even easier i have seen much cheaper item around but for now i will stick with these sinc they appear to be built do not get hot or even warm and they plain work time,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
good hardwar could use some work,3.0,thi product ship veri and it wa i have no complaint about the devic itself i do feel like need to dedic a more time to program their android when i download and instal the it restart itself a hand of time until i got my devic network all sync onc wa up and run i had no further with the thi devic look like a great first step toward a smart home i could see it open door to a lot more sale for belkin but not if without an engin get with the and give up,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
great option if wifi light is not an option or cost effect control with alexa echo dot,5.0,i ve use these in place in my home where i could not use wifi bulb like my kitchen i have led light there but they are those long look light i want to be abl to control with my amazon alexa echo dot setup wa super and i m no electrician on the switch lost wifi and the switch icon turn yellow but that normal fix itself within a when thi doe happen you have no control of the light the wa is super to use ipad option is touch to turn on or turn off i activ via my amazon devic over 90 of the time though,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
work well seamless setup could use more,4.0,i ve now trial did the best in term of and eas of setup i wifi devic rather than those that need a hub the rang on my wink hub wasn t great therefor the ad cost of wifi devic actual wouldn t wont exceed the cheaper one when the need for hub i do wish the app had a few more eg proxim sens turn on my heat when work and temp activ weather app built in would say hey it s cold out turn on outlet,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
great product but i hope belkin provid better detail instruct,5.0,i am edit my neg review i must admit that i wa tri to connect wi fi light switch mani time and it kept fail to connect or to the one thing i found out that i had to turn off my 5 hz and connect my light switch on 2 4 hz mean you can connect your smart phone to 2 4 hz in order for it to and also connect to 2 4 band turn off scan on your phone wi fi i that and i wa abl to connect and now it work great i set up rule and they work as great i hope it will remain thi way i heard a lot of complain from custom that the and it never work again well i so far i have not i hit btw email support from belkin wa prompt don t call though bc you will be long wait,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
i ve connect thi to my amazon echo and it s i feel like i have magic power,5.0,i ve connect thi to my amazon echo and it s i feel like i have magic power lol it ha been work well for me for month without ani it had a bad connect onc but it wa fix you just need internet access and you ll be good to go i don t understand all of these neg review i bought 3 more for all the light switch in my condo i never have to lift a finger again to turn the light off and on,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
work with nest sort of,3.0,pro doe connect to wifi and ha an app for access it doe usag and cost con the app is and the switch fail to respond to auto timer i ve built it work with nest thermostat it wont work with auto away of nest you must manual place the nest into eco away mode and return manual i nest and mislead thi fact in their and it is it doesn t work and that s too bad thi is the reason for my 3 star rate and the reason i will like return thi switch,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
setup and program,5.0,love thi setup wa and the rule can be set right from within the app mine turn on at sunset i haven t play around with the away set to random off and on to make it look like you are home i have a home and it the switch right away and command work right away there is a lag between come command and but the major of the time it is almost wish the price wa a more with the tp link brand both brand work nativ with home and echo,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
great devic for control outdoor light,5.0,we are in the process of ad a pool and pool hous and i wa look for to control the light on the pool hous and to control the outdoor light on the and the flood light on the hous i to give these a tri at first i wa go to have an electrician instal the light but then i to tri to instal them myself it wa i have now instal 5 at differ in the hous 1 at the front door 1 at the back door 1 in the and 2 by the door lead to the thi allow me to control the light the and flood light on the side of the hous 3 switch 1 light the front 1 switch and the flood light on the street side of the hous 1 switch the app had some connect but onc i set up the link it ha been each new light will want to first thing and that can take some time i have enjoy set in the hous play with the light i just imagin my neighbor talk about whether they should tell us that we have a short in our outdoor light that keep go on and off then i set up a timer on the app and the outdoor light come on at sundown and go of at 10 p m also i download the app and set up sever as well i set two up that allow me to text on to a number and all the outdoor light come on and a text of off turn them all off in i set up on my cell phone that turn on all the outdoor light when i am within a of mile of the hous you can turn on and off so i do not have to about the light come on unless i turn that on like if i am travel late at night thi seem a you can just turn the light on and off from your cell phone but it is easier to text on than have to turn on each light i have had the light run for almost a week if you have access point in your hous do not the wifi set it may need to connect with a differ access point that is closer to the switch have enjoy a lot and will add to the pool hous too,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
super help,5.0,got thi for me for my i work night shift and am alway complain of him the light on when i m sleep it s great he said it wa to instal he doe that kinda thing all the time for what s that worth tho he also use it to wake me up for import phone call he ll flash our bedroom light on from hi phone while he call me and most of the time i actual wake up i ve been known to sleep through 6 phone call back to back we have the plug in one too set up to a less annoy light as well he use the both set to timer includ in the app to help him wake up in the morn too overal veri help and,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
work well but not perfect,3.0,it work well but i cannot get it to work with ani wifi dure setup it fail unless the network is open and also not hidden i end up set up an network for it but i can t find ani real support i also wish the switch on it wa not i use these connect to pc s and brush the switch sensor cut power to machin it is connect to overal i like it but it is not ideal for me if i could out the wifi i would give it one more star,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
it work great,5.0,i bought thi light switch along with the switch smart plug i had a standard switch control the light in the beam in a room we recent remodel i want to have the abil to turn the light on and thi switch doe the job the switch smart plug work just as well i am use my echo dot to control the light function and boy is it fun i never get tire of alexa s say ok i will be buy more of these devic they make life a easier and fun and they work,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
setup wa a instal of from play,4.0,thi product wa what i wa look for i want a power switch for a lamp in my live room find thi product on sale seal the deal setup wa a instal of from play store creat an account and connect to my home wireless network and it wa complet in about 10 my complaint is that i connect thi power switch to a power strip and it cover 3 connect thi product ha work effect onc setup wireless network doesn t have to run all the time,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
my hous is not dumb ani more,5.0,i ve been use it for a week i feel my hous is not dumb ani more i had my front be too dark and i kept forget to turn it on at night and when i did to turn it on i would be on for week s have to chang the bulb i left it on for day eve week now i just that one of the outer light turn on at sunset and off at 00 30 and the other outer light will turn on at sunset and off at thi work marvel and solv my problem now te new allow you to set an off timer so if dure the day turn the light off and forget to turn it off it can be auto off after 5 10 30 60 or so time also if i m out of town i can use the app to turn the light on and off so think there is i love thi new for my hous,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
nice idea with of room for and app improv,3.0,i so want thi switch to work that i took a chunk of my afternoon and the app from my reset the itself by hold in the reset button as i plug it in the app from the and then went through the full setup process again the first time i tri thi it fail so i then went back and tri a new approach i made sure my wa use the same ssid that the devic would be use i have sever ssid s establish in my home and the and were use 2 differ ssid s on the same local network i have my devic back up and run again and i am happi i am hope that thi devic will more robust over time with and app the i crave now befor i purchas more is a function i can set a default countdown timer that will be activ as i turn the devic on via the hard switch or switch in thi way i can have the desir light turn off after a given about of time i desir origin 1 star review follow i purchas thi to control light around the hous it wa to setup use the app and offer within the app at one point my power went out and i tri to access the devic while the power wa out and after that the could never see the switch again until i and the app plu reset the devic after that the devic work again for a while until one day an app came out and from then on the devic activ button wa alway in the app even after a full of app and reset of the devic i guess i ll just wait and hope a come out again someday and that will the devic to a use state at thi time thi is a 50 brick of useless stay away until a string of posit review begin to,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
appar it doesn t like 5g wifi,5.0,man thi thing wa a pain in the ars to get work it would work for a few hour and then drop the network connect i spent hour on the phone with tech support and they were stump too they had me reset it wipe it clean unplug it and plug it back in a dozen unplug it and hold down the button while plug it in the noth work final i it out the next day on my own appar it doesn t like 5g wifi onc i took it off that network it s perform we love it,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
work as to program,5.0,here is my two cent on the light switch i instal two of them to turn my light on at dusk and off at dawn instal wa a connect to a neutral wire will not work with a three way switch can connect to a ground wire as well but not onc instal and the power is turn back on i download the app from the play store android it you to connect to the devic via it own network onc done the setup is you need to tell it about your home network and then you re almost done i did not have to read to program it it wa intuit the switch both to use the sunset function via your home network in a few the switch look good you can manual the program at the switch or with the app to turn the light on or off i expect i will buy more of these later after i burn these in and see how they are so far they are do what i want them to do,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
