Header,Rating,Review,Product
solid product reasonable price,4.0,this receptacle work well a advertised and work well with my adt pulse system the only reason i don t give it 5 star is because it is only available in white,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
must have neutral connection,3.0,can t fully comment on how well it work just wanted to post that you need to have a neutral connection for this to work the leviton vrs05 1lz doe not need a neutral ha worked perfectly,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
excellent value,5.0,works with my system and easy to setup and use,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
works perfect for home project,5.0,works perfect for home project,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
cool again,5.0,using a fan control for all of the house fan work perfectly,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
works great love the little led indicator light,5.0,i love this switch it work well it wa quick and painless to set up with my mi casa verde3 network it ha a little glowing blue led light that help you locate the switch in the dark great touch i am purchasing a bunch more to put into my house,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
easy to install,5.0,simple install work good with adt pulse,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
great option for someone new to smart switch,5.0,simple packaging clear label and clear instruction easy to install easy to pair,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
zwave,5.0,this work well it connected to zwave easily and i can control it with a couple different zwave controller the little blue light is kind of bright though,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,no issue with this device should be more affordable because i need more,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,works a designed and intended,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
perfect,5.0,this wa perfect i set this up for use at one of my office to turn off a water recirculator after hour it wa very easy to install and equally easy to connect to my micasaverde vera2 good quality for the money i m very pleased with it,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
installed at kid room and named batman,5.0,installed at kid room and named batman my son love it because he call alexa to switch on off batman,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,as expected,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
connecting it to samsung smart thing and ha been working flawlessly,5.0,works exactly how it is intended connecting it to samsung smart thing and ha been working flawlessly,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,great device i use many of them with smartthings,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
four stars,4.0,works great great price and product thanks,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
but after i got it hooked up it work great,4.0,installing this wa a bit more difficult on my wink but after i got it hooked up it work great,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
easy to install,4.0,easy to install work a advertised integrated with my wink hub without issue could be le expensive,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
work like a charm,5.0,easy to install and operate could be a little le deep but work great with my st hub,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,product a described,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,works a expected,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
four stars,4.0,work great and a expected,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
add on ge switch,5.0,works great instruction very clear,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,didn t notice this in advertisement but this work in a 3 way setup too,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
works great and very easy to install for me,5.0,works great and very easy to install for me,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
great technology for z wave system,5.0,made this purchase so wife could turn on light in living room work with nexia home system,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
works great,5.0,i followed the direction hooked it right up to my existing electrical i connected it to my alarm system and programmed it for on off dusk dawn it work perfect,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
works great,5.0,this switch wa part of my home automation project i used to manually control the back porch light now i have it scheduled in my home automation system and it is controlled on a schedule that i set up works perfectly,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
works flawlessly with nexia schlage link,4.0,i bought this to use in a nexia formerly schalge link system this switch is located about 40 away from and on a different floor than the nexia bridge and ha worked flawlessly every time installs like any other wall switch except for the lack of quick connects which is why i gave it 4 star instead of 5,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,excellent product 100 recommended,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
it is great to have automated switch,5.0,works like a charm i bought the samsung hub so i can have it programmed through the samsung app,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,works great with smartthings,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,works with adt,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
great,5.0,this switch work really well a i forget to turn porch light on at night now it is hooked up to automatically come on and i never have to worry if i turned it on,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,works great with my wink system,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
work perfectly,5.0,we just bought a z wave panel for our home security system and paired it with the receptacle the lamp that is plugged into it now turn on when our security system is disarmed and turn off when it is armed away it wa very easy to set this up and it work perfectly,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
awesome,5.0,we use these with our alarm system to turn our exterior light on and off automatically,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
three stars,3.0,pain to pair,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,great product,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
works great,5.0,works great with adt pulse,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,incredibly easy to install and operate now for the rest of my house,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
good z wave outlet,4.0,these z wave outlet are ideal for my use with the vera lite controller,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
wink easy,5.0,easy pair to wink hub easy install plan on adding more in a few week pending this one behavior,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,easy install work very well,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
easy to install,4.0,this wa very easy to install but the problem is that my casa verde doesn t see it even though they are on the exact same wall strange,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
better off using fan remote,2.0,does not work well i ordered 2 of these only one of which would pair with my smartthings hub even the one that paired functioned poorly better off using fan remote,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,works great with my home security automation system,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
good instruction,5.0,worked a expected good instruction,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
had no issue syncing with smartthings hub was a,5.0,had no issue syncing with smartthings hub was a simple install and even provided the neutral wire jumper cost is the only thing holding me back from using them throughout the house,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,excellent product,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
great product and work well,4.0,great product and work well the only issue is it s quite big got it into my 4 gang box with other switch but it s defiantly very tight make sure you have the room,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
easy to install and configure with my z wave,5.0,arrived on time with prime and work a advertised easy to install and configure with my z wave controller,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
great dimmer switch for smartthings,5.0,a bit more involved than a standard single pole switch but the wiring wa straight forward my smartthings hub immediately found this thing and worked like a charm,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
worked great but wire it up correctly,5.0,just make sure you have the wire properly connected very tight getting back into box also resets itself after power outage,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
four stars,4.0,really like it except not recognized by wink have to add a a standard zwave device,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
easy,4.0,works a described easy installation,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
good once you get a working one,3.0,good once you get a working one installed several of these experienced about a 20 to 25 failure rate on delivery,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
easy to use looks nice worked a advertised,5.0,i m using this switch with vivint go contoler all you need to have is access to your z wave tool box then you do a add on the controler and just toggle the switch on off and it will be added into the controler very quick and easy process installation wa a breeze the little blue light offer a nice touch too i would also add a that it give a high tech look it doe get people attention when they see it get ready to give them a z wave demo,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
as expected have these module from previous purchase,5.0,as expected have these module from previous purchase got these on sale and have 2 installed so far,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,easy to install easy to use looks and function perfect using with smartthings hub,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
works with alarm com or vivint home security systems 2gig ts1,5.0,i bought this unit and installed it fairly simple 1 kill the power to the outlet you use from the breaker panel 2 confirm power is shut off via a tester or a simple power strip with a light or just a lamp turned on 3 replace the wall outlet with this one 4 power back on 5 test power with a simple power strip with nothing plugged in it and see if the light is red or green etc note if your light is half dim you may have the neutral and ground wire mistaken 6 once confirmed just link up with alarm com system i happen to have the 2gig ts1 2gig console for my alarm 7 once this is linked up you can login to your app for alarm com or vivint and automatically kill the power to say your tv receiver game system and other non essential product that you can turn off while you are not home to ensure they don t consume power sitting idle i plugged mine into a 8 outlet surge protector a only 1 side is controlled by the zwave with alarm com or vivint you can even schedule a power schedule for this also good for grounding kid who want to come home and watch tv and not do their homework only con i can think of is that it come with no wall plate a the one you replace will not just fit over it love this,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,works great with my adt pulse system,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
easy to setup syncs easily with wink or alarm pad,5.0,works a advertised would buy again more easy to setup syncs easily with wink or alarm pad cost could be a little le,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,very simple switch for 3 way switch configuration just keep in mind you need the white wire to install,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
magic,5.0,working like a charm turned on and off christmas light and made the holliday spectatular,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
works just fine with aeotec z stick on raspberry pi using domoticz,5.0,works just fine with aeotec z stick on raspberry pi using domoticz,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
smarthome accessory,5.0,used on smartthings to control led light,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
easy to include,4.0,work well easy to include can be difficult to exclude i have smartthings multiple attempt to exclude sometimes needed,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
love it,5.0,love it easy to install synchs right up with adt security the manual override work great a well i might buy a few more and replace the plug in controller,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
work well,5.0,works well with my isy9941 zw,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
works great,5.0,i have a light on this and then tied an outlet to this switch through my nexia network works great,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,these are my go to switch for my smart home connected to a samsung hub and amazon echo,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,paired with smartthings with no problem and work a it should,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,works perfct on my adt system,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
didn t meet the need of my house wiring but,5.0,didn t meet the need of my house wiring but that wa no fault of this product 5 star for quality and quick service,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,works great easy to install,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
this work great with my samsung smartthings hub and my amazon alexa,5.0,this work great with my samsung smartthings hub and my amazon alexa i found it simple to install and set up,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
zwave on off switch,5.0,zwave on off switch simple installation and programming worked flawlessly led status indicator is included a must buy for the home automation project,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,i love this product control your home from you phone,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
product is easy to install,5.0,product is easy to install double click and pair with your alarm system or home hub i used these to control my outside light while they are installed in my garage works with led light,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
easy,4.0,i am very impressed with how easy this is to install work well with cfl light and leds,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
works great with samsung smarthing hub,5.0,i use two of these in conjunction with my samsung smartthings hub v2 i did the replacement wiring myself which went well you just have to follow the direction carefully to make sure you wire in the white neutral wire i also had the two black hot wire reversed the first time i tried my first switch so look out a it s easy to do that also no big deal a you just swap the black wire if you get it wrong the first time but worth testing everything before you screw it all back into the outlet box i also had some challenge getting this to connect to my network for the first time but figured out through trial and error it wa some kind of networking issue with my hub once i deactivated wifi on my smartphone and connected to my hub via cellular i wa able to easily connect the first switch to my hub these are nice in that they also act a z wave repeater to effectively extend your range we have a large house and i have other z wave device in extreme distance outside so these have helped from a z wave network range perspective they have worked flawlessly so far and i ve had them installed for about a month now,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
very happy to be noted this a ge branded switch,5.0,worked a advertised in my vivint go control system very happy to be noted this a ge branded switch manufactured by jasco and show up a such when the system find it,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
works great easy to install,5.0,these thing paired nicely and easily with my vera 3 controller use some common sense during installation i e follow the instruction and hookup the neutral wire and you ll have no problem,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
derp not compatible with wink,3.0,i m sure it s a nice product but it s not compatible with wink i m returning it,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
works great,5.0,this wa the first add on i purchase for my schlage nexia home automation system it wa easy to install and the direction were simple to follow to connect it to the z wave network i will be buying more of these in the future,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
works great,4.0,use with my nexia system works great,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,works just a expected,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,worked a expected,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,instructions were not explicit had to use youtube to solve problem about neutral wire connection,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
easily paired with with my veralite controller,5.0,easily paired with with my veralite controller only one of the socket is z wave controlled and the other is always live,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,works great with vivant home alarm system,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
great addition to my alarm com system,5.0,i wired 4 of these into my existing alarm com system to allow automated control of porch and interior light easy to program and setup i will be buying more,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,easy to install pair,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,easy setup with my wink hub,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
right for z wave applicaitons,4.0,work very well a bit expensive but that s the cost of quality and safety,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
love these,5.0,i ve installed about 10 of these in my home with great success these pair easily with smartthings,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
you need some skill to install,3.0,get a pro to install it,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,a advertised,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,work a advertised,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
perfect,5.0,once i figured out how to order the switch that i needed these worked perfectly i ll be adding a few more to these to control all the ceiling fan and other smaller room next but they work just fine,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
do it yourself,5.0,extremely easy to install work great excellent value,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
if my mom can use it 5 star,5.0,easy to use doe what it promise works every time tap up to turn on tap down to turn off easy for my mother to get without having to reprogram her mind,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
check your electrical code mine need outlet to be,3.0,check your electrical code mine need outlet to be tamper resistant we will be replacing with another brand that meet this requirement,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
love it just expensive,5.0,just wish it wa not so expensive,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,perfect product to retrofit smartness into existing home,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
easy to install,5.0,worked a expected and easy to install good video online to video that show installation,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
works,5.0,works great easy to add to my smart things system,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,love the switch work perfectly,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,prefect,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,works great,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,works with echo,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
once connected everything work well setup wa not a,4.0,once connected everything work well setup wa not a straightforward a advertised use of the neutral wire not clearly documented a a requirement and thought i had a defective unit before correcting this,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
works,5.0,works really well easy to setup,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
four stars,4.0,easy to install and seems to work well,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
perfect,5.0,perfect,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,great price and product work well with samsung smart thing,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
did have to temporarily relocate my wink hub for it to pair but once that wa done the hub went back into the house the switch,5.0,straight forward install and it just work did have to temporarily relocate my wink hub for it to pair but once that wa done the hub went back into the house the switch is in the garage and it work great i plan on buying more,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
good product for the price,4.0,easier to install than some others with the wire attached works a advertised could be better direction whether wiring a three way or four way switch however because if done wrong the other switch won t work,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
its ok,3.0,works but there is a good delay when using an app to control,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
great package and on time delivery,5.0,works a advertised great package and on time delivery,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
great with smartthings,5.0,works perfectly with smartthings can be tricky to install if you aren t an electrician and don t know much about that kind of stuff,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
zwave,5.0,zwave is the best very easy to install and link to my control panel and smart phone you should try it only made for lamp and small appliance check your outlet to make sure it is compatible it only ha a hot wire a ground wire and a neutral wire,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,expensive but i have many and they do exactly what it say on the tin,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
five stars,5.0,work great,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
easy and functional however the toggle itself look strange,4.0,i own several ge brand z wave switch and overall i m happy with this one it s very simple to hook up with standard screw type connection in the back and even simpler to pair it take a standard plate cover and fit nicely into your normal wall box the reason i knocked a star off is the look of the switch piece itself it s shorter and thinner than your average switch and instead of an up or down flick it stick straight out from the body it ha a very short throw in which it contact some sort of micro switch inside and then fall right back to the straight out perpendicular position if aesthetic are imperative you may not be completely happy however i have no complaint about function i like the switch and will likely buy more to continue to build out my z wave based home automation,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721"
