Header,Rating,Review,Product
Useless. No support. Low quality.,1.0 ,"I ordered two of the KMC brand Smartplugs, hoping they would be better quality than the ones I previously bought (Orvibo S25). Even worse. One worked for 1-1/2 days. The second one not at all. In this case, I didn't lose the wifi connection. The green light switched on and off fine, but no electricity to the thing I had plugged in. Tried multiple locations / devices in my home. No luck. Also returning these low-quality devices. And no reply at all when I contacted their support. Fail.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
They work great,5.0 ,I was skeptical because they were so much cheaper than the others out there. But they work flawlessly with the app and even with Alexa. I bought 3 already and will be buying more.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Great product but high tone noise.,2.0 ,"First of all: It works with Alexa and the KMC Smart app without any issues. It's a great product for a good price but unfortunately has one big flaw. It emits a very high tone noice. My gf can't hear it but I can and it bothers me so much that I had to unplug it. I hope I just got a bad unit, because with this tone you can't have it in your bedroom or other quite places. When this issue is fixed or I am deaf, I would rate it 5 stars.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Excellent product,5.0 ,"Excellent product, works as advised. I however did not use the KMC app, I used the Tuyasmart app which was easy to set up schedules. Turned on and off with scheduled times.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
I like it,5.0 ,I use it to control Frigidaire FAD704DWD dehumidifier. Love the app and stats of electric usage. App also works out of home network. So you can see and control the outlet from anywhere,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
In my judgement it is one of the best values in the area of smart,5.0 ,"Works well, it is reasonably priced and is very competitive with Wemo, Tp-link and others. In my judgement it is one of the best values in the area of smart plugs","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
stopped wowrking,3.0 ,"I love these for me Alexa, I use them on all my lamps that I can. SO nice to be able to voice activate your lights. stopped working","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Works with Alexa,4.0 ,Quick and easy to setup. The translated instruction booklet on how to set it up to work with the Amazon Echo were easy to decipher and get working. The app can be uninstalled after setup if you dont want to also use your phone to toggle the switch. 4 stars as the switch is on the larger side.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Smart plug works well but with some issues,4.0 ,"Works well. Have to register through the ""smart life"" app first and then add skills on Alexa app. It was frustrating but it does work.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
SMART PLUG,5.0 ,I bought this to go with my echo dot. It will be very nice to ask ALEXA TO TURN OFF MY LIGHT WITH OUT HAVING TO GET OUT OF BED. LOVE IT,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Perfect in every way,5.0 ,I just love this device. It was super easy to set up. It found my wifi network immediately. The app for iPhone is light and works great. You can set up multiple schedules for it to turn on. Of course you can also just turn it on or off manually. After installing the app my phone found the device right away. This could not be easier. I highly recommend it.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Great buy!,5.0 ,I love it! I use it to turn on my diffuser in the mornings and wake up to a great smelling room. The app is easy to use and I love the functionality of the plug.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Good Stuff,4.0 ,"Works well, super price. I would warn that the android phone app for these devices appears to be a bit of a power hog.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
It's everything it says it is an a timer feature is fantastic. Set it up with my echo and it's ...,5.0 ,So far I've had this product for a day and I am very impressed. It's everything it says it is an a timer feature is fantastic. Set it up with my echo and it's working great. I like it so much I ordered one more for my bedroom.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
"Terrible product, I would give 0 stars if I ...",1.0 ,"Terrible product, I would give 0 stars if I could! I bought two of these and both stopped working in less than 2 days. Has to return them and lost money on shipping supplies. Save yourself some trouble and steer clear of this product.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
A bit of a pain to setup due to poor instructions. The manual and app both show a ...,4.0 ,"A bit of a pain to setup due to poor instructions. The manual and app both show a blinking round light on the corner of the plug that does not exist. You must be close to your WiFi router during the initial setup but then you can move the plug further away for use. I have not tried the scheduling function yet but it does work with my Amazon Dot just fine for toggling a lamp. ""Alexa turn the light off/on""","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Works great on low wattage items,4.0 ,"Works great on low wattage items, took a while to get my phone to download the program in English","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Love the product but,3.0 ,"Love the product but, after a few days of use by my work at home wife it started to turn on and off at will. When this happens she loses her VPN connection as everything cycles. I tried removing a brother printer from the overall load (10 amp max) but it did not help. Since it causes so much disruption to her work we are no longer using it. Sorry KMC but it should not do this.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
I like this plug and it doesn't block the second outlet,5.0 ,I like this plug and it doesn't block the second outlet. It is working well with my wifi and dot.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Great device! Would recommend!!,5.0 ,Love this thing! Really handy being able to control power to a device remotely from the app. Super easy to set-up and program. Very intuitive set-up!,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Returned Immediately. Their app wanted FULL phone management permissions!!!!,1.0 ,"Returned them immediately!!!! I refuse to use because the their app required FULL PHONE MANAGEMENT PERMISSIONS to MAKE and MANAGE MY PHONE!!! Why would an electrical outlet need this type of permission???? TP-LINK, although more expensive, did not , so I bought more of them","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
"Most of the three plugs worked fine, but I connected one to a window air ...",3.0 ,"Most of the three plugs worked fine, but I connected one to a window air conditioner and it stopped working after 2 days. I think the power surge must of tripped something inside. It sets up fine and clicks like it's turning the switch on and off, but it doesn't actually work anymore.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Works great with Amazon,5.0 ,Once I found Geenie App it was a simple setup with Alexa App. Works great with Amazon Echo,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Whats Happening to Smart Plugs,2.0 ,Worked great at first but after few days would no longer function with echo,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Pleasant surprise,5.0 ,It works great. I've tried products that cost twice as much and don't perform nowhere near this one. I'm extremely happy and will be ordering more.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Good product and app.,5.0 ,Good product. Amazing reaction. Half second delay. From 4g/LTE to network. Love the app showing my power usage on my appliance.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Fantastic!!!!!!!!!,5.0 ,Connected it to my phone and tested it on and off wifi network works great. Will definitely have to tell everyone I know about this.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
"Works as advertised, mostly plug and play after downloading ...",4.0 ,"Works as advertised, mostly plug and play after downloading the app. The data for power usage can't be further manipulated (graphs are drawn for daily intervals and you can't seem to erase previous data). Also, only works with 2.4 MHz wifi so be prepared to have some interference from microwaves.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Exceeded my expectations. Hope there are future software upgrade ...,5.0 ,Exceeded my expectations. Hope there are future software upgrade to make it even more functional.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Worked as designed,5.0 ,"Worked as designed and, furthermore, worked with Alexa.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Directions hard to follow,4.0 ,Directions hard to follow. Works well though.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Five Stars,5.0 ,Easy to set up and use. Would buy again!.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
great device,5.0 ,this item works great can control from anywhere,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Didn't work,1.0 ,Could not get to work for me.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Three Stars,3.0 ,Product works good but extremely hard to set up. Instructions are useless.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Five Stars,5.0 ,Love order another for my house,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Five Stars,5.0 ,"works great, easy to setup","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
works great.,4.0 ,"The only reason this doesn't get 5 star rating is I have not yet configured to work through Alexa other than that, works great.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
"Very good, working very well. Easy to connect, easy to operate.",5.0 ,"Very good, working very well. Easy to connect, easy to operate.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Smart plug.,5.0 ,"No problems with this plug. Unlike some of the other reviews stated, it DOES work with Alexa...as long as you're not a dodo.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
"This is the first ""smart plug"" device I have purchased ...",5.0 ,"This is the first ""smart plug"" device I have purchased It work seamlessly with echo dot As advertise ツ","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Its great plus it supports alexa,5.0 ,"Great product and very easy setup! Worth its price and i hope they keep the price low without sacrificing quality. To setup with alexa, you need to teach alexa with the smart skill: Geeni - Smart bulbs, plugs and smart home","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Works with Google assistant without a HOME device,4.0 ,"Works great. Easy setup as a ""smart life"" device in google assistant voice voice control.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Five Stars,5.0 ,It's great and works with tuya smart app too,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Great and easy to use,5.0 ,Works perfectly!,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
I've ordered two devices and they work good so far but one of them make a lot ...,5.0 ,Updated ... great customer service I've ordered two devices and they work good so far but one of them make a lot of noise and annoying whistling,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Five Stars,5.0 ,Fantastic!,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Great,5.0 ,Great,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Five Stars,5.0 ,works great,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Good instructions and works perfectly,5.0 ,Arrived quick and well packed. Good instructions and works perfectly. Super piece of kit. Very easy to set up and was done in a few minutes. I have tried others but this is the best. Does what it says. I will be buying more. Highly recommend.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Wont connect to wifi,5.0 ,"Cant for the life of me, get this to connect to my internet. Ive tried both connections methods and just get connection error please see help.... which then just tells you to do the same thing again. Update: found the problem router was too old, got a new one works fine now XD .","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Five Stars,5.0 ,works as advertised,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
WONDERFUL! LOVE THESE THINGS! ORDER A BUNCH! Works. Easy to setup. Jives with Alexa. A good device!,5.0 ,"I love these little guys. These work just fine. I have SEVEN of them now. They all function as advertised. They were delivered very quickly and setup is very easy. Just set them up in the KMC app, tap AP Mode and tell it to share with Alexa, and then have Alexa run discovery. That's pretty much all there is to it. One cool feature is the power monitor. It's a nice touch being able to see how much electricity the device plugged into it is using. I had to uninstall the software once; it wouldn't load correctly, but I reinstalled it and it remembered all of the settings which was great. I used to have to move a credenza to reset a camera, but now I can just tell Alexa to turn the cam off and on which resets it without me having to move. I also have one on my mattress warmer so if in the middle of the night I get chilly, I can tell Alexa to turn it on.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Easy setup and control,5.0 ,It really work for router remote restart when it down. The Android App is easy setup and control.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Great product,5.0 ,"Great product, I unpacked it plugged it in then followed the steps on the app. Setup is fast and easy and works great - I even ordered more","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Alexa-ize your light!,5.0 ,Priced lower than the others and works like a champ with Alexa!,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Such a great value. Half the price of most other smart ...,5.0 ,Such a great value. Half the price of most other smart plugs and works just as well if not better. Uses Geeni app.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Easy to pair with alexa,4.0 ,Works well. Easy to pair with alexa. Have two of these now.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
In control...,5.0 ,Cool tool to manage lighting while out of town from our iPhone.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
and I love it! Scott in Trenton NJ,4.0 ,"a little tricky to set up, but after tying five times it finally worked, and I love it! Scott in Trenton NJ.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Although they all do work like they should,2.0 ,"Purchased 3 of these - Constant non-stop beeping (like a faint alarm sound) coming from all of them! Although they all do work like they should, the sound of the beeping is aggravating!","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Tried 20+ times on both normal and AP mode and ...,1.0 ,"Tried 20+ times on both normal and AP mode and it keeps saying ""failed to add"". It's a cheap knock off. Spend the extra 10-15$ and go with a reliable competitor.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Works great!,5.0 ,Easy setup via dedicated app and also easy to integrate with Echo.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Questionable,3.0 ,"Fearful to use it, After seeing the other users ""fire"" photos. can other user open the unit so i can see where it failed ?","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Five Stars,5.0 ,works great,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
These were easy to setup,5.0 ,These were easy to setup. Being able to see power usage for plug in devices has been great. The value for the price is also good.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
One Star,1.0 ,"It run well at beginning. However, it stop working after a few weeks. Return it!!","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Does not work with Alexa,2.0 ,Does not work with Alexa,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Five Stars,5.0 ,Easy to set up. Works. Perfectly.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Five Stars,5.0 ,GREAT,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Works as expected,5.0 ,Works great with Alexa and also Genie phone app. Also has on/off switch on smart plug.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Good smart plugs.,5.0 ,These plugs work well with Alexa and were easy to set up.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Did not work.,1.0 ,Would not link to network. Comes with no contact information to call for support.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
it works,5.0 ,it works fine,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Works Great,5.0 ,"Works great! Had just a little misstep getting it set up, but all good and no issues since!","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
One Star,1.0 ,Broke after 2 months.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Perfect,5.0 ,Works perfectly and reliability. Works with Google Home.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
"Great Product, Good Price",4.0 ,I had a little trouble getting it connected to my network but after I got it connected t has worked great.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Five Stars,5.0 ,Works great so far.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Four Stars,4.0 ,it took a little time to set up the first one but after that everyone went smoothly,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Good product while it lasted,1.0 ,Broke after 2 weeks 2 times already,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Five Stars,5.0 ,Excellent,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Four Stars,4.0 ,Works as described.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
The one you want,5.0 ,"Great device, let me say ive had 4 different smart plugs but what make this one a keeper is thr fact that it has energy monitoring built in. ....so you can see how many kwh are being used at that outlet...also when off there is no light so no additional energy is being used...the only thing you give up is the side usb that most have but its a small price to pay for such a quality product. ..","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Five Stars,5.0 ,works like it should,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
One Star,1.0 ,Just does not work tried everything gave up trying to use it,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Good remote switch,5.0 ,Works very well. Good remote switch.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Easy to use,5.0 ,Works as Expected. Easy to use.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Three Stars,3.0 ,Keeps losing connection,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Four Stars,4.0 ,all good,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Five Stars,5.0 ,It is good item,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Five Stars,5.0 ,Works great!,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
How to make it work with ALEXA?,3.0 ,Please somebody can explain how to connect it to work with Alexa? The instructions don't tell anything about it and Alexa is unable to detect it,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Short life,2.0 ,"Works well. The app is straight forward, and I like being able to turn on my A/C before I get home. ***EDIT: It stopped working after two months of regular use.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Wrong AC Voltage monitored,1.0 ,"Wrong AC Voltage monitored. I bought this to monitor my line voltage. Reading is way off, reads 104.9 VAC when true reading is 115.2 VAC. Notice this item has been removed from Amazon. Hope I can get my money back","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Not as advertised,1.0 ,"Easy set-up within the App and connected to Alexa, but the product worked for less than a week.... product died in the middle of the night. Advertised as 10A-15A. Used for a 13A Air conditioner, Do not buy for 13A.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
One Star,1.0 ,Wifi did not turn on. Probably defective piece. Returned,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Beware. Fire Hazard,1.0 ,Beware. One burned up the first night just plugged into a lamp and could have burned the house down.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Original app doesn't work and nothing about the set up is clear,2.0 ,Seriously... the instructions could not be worse! Select magic mode or AP but don't give any details on what that means... then let it not connect to the network. The budget of this item comes from a horrible app that isn't intuitive or provides any clarity and won't connect to the network. 2 hours later update: there is a second app that worked. Still only getting 2 stars as tech is suppose to make our lives easier... not take two hours to set up.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
NOT compatible with Alexa.,1.0 ,"NOT compatible with Alexa. Instructions have very bad English translation from Chinese. Very difficult to configure at the outset, the app keeps asking to logon but will not take the information that I supplied. Alexa will not interact with this smart plug. DO NOT BUY! THIS IS NOT compatible with Alexa.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
